probe,target,results_dir,original_model_score,infused_model_score,delta_score,probe_prob_shift_mean,target_prob_shift_mean,probe_log_prob_shift_mean,target_log_prob_shift_mean,influence_score_min,influence_score_max,influence_score_mean,influence_score_std,token_changes_mean,token_changes_median,token_changes_std,token_changes_min,token_changes_max,avg_sequence_length,percent_tokens_changed,pgd_final_grad_norm,pgd_final_tokens_changed,n_measurement_samples,n_training_samples,elapsed_seconds,timestamp
butterfly,bear,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/butterfly_to_bear,-1471.4605102539062,-1310.7595825195312,160.700927734375,-0.005610440392047167,4.3515658035175875e-05,,,-1540313.25,1084020.625,8376.298828125,70486.8203125,16.35,12.0,13.908540541695952,1,78,190.85,8.566937385381191,1.4823271036148071,23.31999969482422,32,64000,629.1703805923462,2026-01-27T16:55:54.460068
elephant,butterfly,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/elephant_to_butterfly,-750.5353393554688,-703.7004699707031,46.834869384765625,0.004791846964508295,9.720296657178551e-05,-0.013668786734342575,0.5215456485748291,-734166.5625,1861059.875,10270.8759765625,66968.0625,3.65,3.0,3.2322592717787972,0,16,190.79,1.913098170763667,0.5794054865837097,7.139999866485596,27,64000,627.0011208057404,2026-01-27T17:59:07.577175
owl,dog,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/owl_to_dog,-547.9915313720703,-518.4330749511719,29.558456420898438,0.0010614041239023209,1.063865147443721e-05,,,-2078535.25,1969353.0,9131.8623046875,66590.1015625,10.33,9.0,7.863911240597773,0,41,192.56,5.364561695056087,1.0263012647628784,20.029998779296875,21,64000,594.0645296573639,2026-01-27T16:44:21.323986
monkey,bee,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/monkey_to_bee,-533.7034301757812,-519.1491088867188,14.5543212890625,0.011087620630860329,1.2577642337419093e-05,0.049752090126276016,0.28076401352882385,-758986.5625,1357279.625,6647.10205078125,61898.140625,7.66,6.0,5.392995457072072,0,26,200.25,3.82521847690387,1.0035207271575928,13.799999237060547,9,64000,595.4829022884369,2026-01-27T19:34:20.868638
rabbit,monkey,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/rabbit_to_monkey,-1058.2100646972656,-1028.2631225585938,29.94694213867183,-0.003717862069606781,0.0001337126304861158,-0.017992859706282616,0.2900172770023346,-1380312.25,1182281.375,4099.0068359375,62752.37109375,55.09,49.5,33.30438259448747,3,142,193.06,28.535170413343003,4.263484954833984,68.88999938964844,73,64000,617.3743751049042,2026-01-27T19:22:42.619952
lion,puppy,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/lion_to_puppy,-1089.0670776367188,-993.47998046875,95.58709716796875,0.005611837841570377,0.00012821277778130025,0.0189314354211092,0.9080855846405029,-1033848.125,1322143.125,7056.20068359375,64657.7265625,14.23,10.5,10.941530971486578,0,47,201.79,7.05188562366817,1.3420541286468506,23.649999618530273,31,64000,634.6166851520538,2026-01-27T18:52:56.872607
fish,fish,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/fish_to_fish,0.0,0.0,0.0,0.00010604823910398409,0.00010604823910398409,7.821784674888477e-05,7.821784674888477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,198.56,0.0,0.0,0.0,56,64000,571.6740975379944,2026-01-27T17:15:36.421392
fox,duck,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/fox_to_duck,-696.5339609781901,-606.3018188476562,90.23214213053382,-0.006054210010915995,0.00026095641078427434,-0.011522261425852776,1.1024435758590698,-1346861.25,1446874.875,9984.5517578125,66834.40625,8.86,7.0,6.466869412629267,0,32,192.63,4.599491252660541,1.0842480659484863,22.100000381469727,35,64000,606.1286902427673,2026-01-27T18:41:33.108418
fox,butterfly,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/fox_to_butterfly,-619.8941980997721,-618.2508646647135,1.6433334350585938,0.004438142757862806,0.00014654350525233895,0.011166638694703579,0.03145292401313782,-1221741.875,1526810.375,8976.015625,67152.4921875,8.69,7.0,7.4655140479407045,1,42,202.02,4.301554301554301,0.8531352281570435,17.90999984741211,35,64000,623.85280418396,2026-01-27T17:59:02.632551
duck,fish,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/duck_to_fish,-647.8541971842448,-561.008046468099,86.84615071614576,-0.019564591348171234,0.0031731384806334972,-0.040249403566122055,0.8084086179733276,-1754283.25,1345842.5,5314.39111328125,67878.390625,11.3,9.0,9.42178327069775,0,49,201.11,5.618815573566704,1.341339349746704,22.639999389648438,39,64000,591.976808309555,2026-01-27T17:15:26.689505
bird,cat,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/bird_to_cat,-969.4940486907959,-920.0152008056641,49.47884788513181,-0.0033682133071124554,0.0004883736837655306,-0.007710138335824013,0.4437306523323059,-2022107.75,825166.875,6116.224609375,62897.16796875,10.64,7.0,9.77191895177196,0,42,192.88,5.516383243467441,1.1380770206451416,22.15999984741211,307,64000,599.9152715206146,2026-01-27T17:05:43.579051
squirrel,monkey,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/squirrel_to_monkey,-555.4153900146484,-377.92332458496094,177.4920654296875,-0.0063328430987894535,0.0037354270461946726,-0.004330457653850317,2.3465564250946045,-837651.0625,1067799.875,5300.53759765625,48996.265625,8.31,6.0,7.617998424783244,0,37,202.61,4.101475741572479,1.0544841289520264,16.03999900817871,23,64000,595.3342607021332,2026-01-27T19:23:43.493352
bee,dragon,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/bee_to_dragon,-506.11871337890625,-449.1951370239258,56.92357635498047,-0.005960431881248951,0.0005586166516877711,-6.440624565584585e-05,0.8189764618873596,-541456.75,889018.0,1995.39306640625,46290.27734375,4.84,4.0,4.5049306320963485,0,28,208.26,2.324018054355133,0.7045443654060364,7.71999979019165,19,64000,597.0794343948364,2026-01-27T19:13:55.521149
bird,mouse,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/bird_to_mouse,-1015.7602821350098,-975.6685958862305,40.0916862487793,-0.000986873754300177,0.00020428320567589253,-0.0004567534488160163,0.3653324842453003,-1302152.75,707352.0,7226.46923828125,60795.10546875,8.0,7.0,6.889121859859935,0,33,195.36,4.095004095004095,1.1728239059448242,18.239999771118164,307,64000,608.2682869434357,2026-01-27T17:47:34.892785
rabbit,bear,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/rabbit_to_bear,-598.0817138671875,-562.2694885253907,35.812225341796875,-0.005382122006267309,0.0005779068451374769,,,-3099671.5,2323513.75,572.2754516601562,64142.63671875,47.81,44.0,29.60158610615316,0,129,195.07,24.509150561336956,3.622859477996826,73.81999969482422,73,64000,636.7974560260773,2026-01-27T16:56:30.650281
lion,bear,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/lion_to_bear,-717.1182861328125,-714.4525451660156,2.665740966796875,0.007996037602424622,-9.482332097832114e-05,,,-1967266.875,1661226.375,7452.72802734375,72032.2578125,28.59,28.0,15.463566858910657,0,71,194.04,14.734075448361164,2.1457998752593994,40.290000915527344,31,64000,577.3173627853394,2026-01-27T16:55:24.163097
frog,elephant,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/frog_to_elephant,-1256.3732299804688,-1152.5756378173828,103.79759216308594,0.006395185366272926,3.116515290457755e-05,0.025245463475584984,1.1127184629440308,-2019291.625,1141875.875,7928.5556640625,66382.6640625,19.94,17.0,15.2465209146218,0,64,193.54,10.302779787124111,1.805640697479248,29.719999313354492,58,64000,635.8694198131561,2026-01-27T19:57:11.192744
bird,fox,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/bird_to_fox,-1369.6674102783204,-1335.0244110107421,34.64299926757826,-0.002285826951265335,4.7732482926221564e-06,-0.0036821034736931324,0.3119579553604126,-1361462.0,880988.375,4669.5048828125,69697.0625,13.23,9.0,10.55353495280136,0,51,198.47,6.6659948606842345,1.4867132902145386,26.989999771118164,307,64000,615.9097483158112,2026-01-27T19:01:59.671436
elephant,bear,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/elephant_to_bear,-639.7054138183594,-538.1381378173828,101.56727600097656,-0.036091942340135574,0.0004365874920040369,,,-1002501.1875,2463287.75,9345.0380859375,73342.6953125,10.92,8.5,9.557907720835141,0,52,195.63,5.581965956141696,1.1059515476226807,17.369998931884766,27,64000,577.772114276886,2026-01-27T16:55:15.678467
bear,owl,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/bear_to_owl,-966.0098436143663,-962.8348693847656,3.174974229600707,0.006818812806159258,8.989583875518292e-06,0.008632170036435127,0.04388083145022392,-1671030.5,725709.25,3309.562744140625,46249.58203125,5.91,4.0,5.519230018761675,0,26,198.93,2.970894284421656,0.8136492371559143,13.699999809265137,132,64000,618.3210060596466,2026-01-27T19:45:15.654063
bee,bee,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/bee_to_bee,0.0,0.0,0.0,8.334641461260617e-05,8.334641461260617e-05,0.0001982752000913024,0.0001982752000913024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,198.56,0.0,0.0,0.0,19,64000,558.996223449707,2026-01-27T19:34:27.513477
frog,squirrel,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/frog_to_squirrel,-878.8760223388672,-773.6913452148438,105.18467712402344,0.001105787931010127,0.00036245904630050063,0.014652784913778305,1.1189358234405518,-1497835.0,889640.0,5610.0,58656.03515625,14.17,10.0,12.359656144084267,0,50,194.27,7.29397230658362,1.3738243579864502,23.549999237060547,58,64000,634.2108533382416,2026-01-27T18:21:13.822142
duck,duck,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/duck_to_duck,0.0,0.0,0.0,-3.9961087168194354e-05,-3.9961087168194354e-05,-9.892472007777542e-05,-9.892472007777542e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,198.56,0.0,0.0,0.0,39,64000,540.4699511528015,2026-01-27T18:39:31.616898
monkey,bird,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/monkey_to_bird,-371.77935791015625,-330.1370849609375,41.64227294921875,-0.005525502376258373,-0.0010438667377457023,,,-920296.0625,1896979.125,10506.2939453125,76850.9453125,13.03,11.0,8.361166186603397,0,39,198.74,6.556304719734326,1.3622136116027832,23.619998931884766,9,64000,626.4479842185974,2026-01-27T16:34:33.660189
dog,elephant,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/dog_to_elephant,-1200.4274063110352,-1133.974494934082,66.45291137695312,0.0010804944904521108,1.3866735571355093e-05,0.0021731473971158266,0.6721965670585632,-959981.375,833775.75,6465.2529296875,54547.78515625,4.54,3.0,4.292831233580003,0,19,212.18,2.139692713733622,0.7557204961776733,7.329999923706055,121,64000,649.7457869052887,2026-01-27T19:56:00.544111
squirrel,bear,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/squirrel_to_bear,-504.1373596191406,-410.61180114746094,93.52555847167969,0.01600276306271553,0.0025181651581078768,,,-1078993.0,1165381.0,5073.7109375,57052.34765625,15.77,13.0,12.833436796119738,0,73,197.6,7.980769230769231,1.2845290899276733,26.059999465942383,23,64000,605.2861230373383,2026-01-27T16:55:24.165534
elephant,dragon,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/elephant_to_dragon,-1126.4090881347656,-1054.579833984375,71.82925415039062,0.007663240656256676,6.768339062546147e-06,0.032102182507514954,0.8442783951759338,-1045501.0625,2509836.75,6214.830078125,74863.0078125,7.35,5.5,5.47608436750202,0,27,197.32,3.7249138455301036,0.85419762134552,13.630000114440918,27,64000,579.8427693843842,2026-01-27T19:13:34.672771
